id,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,reviews_per_month,host_total_listings_count,accommodates,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,latitude,longitude,review_scores_average,availability_30,availability_60,availability_90,availability_365,number_of_reviews_l30d,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,has_availability,instant_bookable,host_location_nearby,has_beach,license_reported,host_since,neighbourhood_cleansed,property_type,amenities,first_review,last_review,calculated_host_listings_count_shared_rooms,bathrooms_number,bathrooms_private,bathrooms_shared,calculated_host_has_shared_rooms,neighbourhood_group_cleansed_Araba,neighbourhood_group_cleansed_Bizkaia,neighbourhood_group_cleansed_Gipuzkoa,host_response_time_day,host_response_time_few_days,host_response_time_few_hours,host_response_time_hour,description_language_en,description_language_es,description_language_fr,description_language_other,room_type_home,room_type_room_hotel,room_type_room_private,room_type_room_shared,price
7600652,0.6547448435485791,1.129818376655541,0.6572856151660491,6782.407195297464,0.812476788903321,0.6008670000350488,1.4561324199074364,0.5980472080693966,173.57429190234828,0.5738649145020945,0.874692273691441,1530.8735654819666,8992.701885609245,5.0517024421730445,3.7447893649737174,0.5368565201504831,0.5732217703133562,-0.0,42.84336,-2.66231,4.884285714285714,24,52,78,253,5,1.0,0.91,1,1,1,1,0,0.0,0,1,3770,Vitoria-Gasteiz,40,"[""Dishwasher"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Coffee maker"", ""Kitchen"", ""Heating"", ""TV"", ""Dedicated workspace: table and office chair"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Essentials"", ""Board games"", ""Shower gel"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""Cleaning products"", ""Oven""]",2497,82,0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4.564348191467836
7624933,0.6547448435485791,1.129818376655541,0.7639741027840433,6782.407195297464,0.2815049242980342,1.9911160473027438,1.4561324199074364,0.6594470503603124,173.57429190234828,0.5738649145020945,1.0033729334776098,1530.8735654819666,8992.701885609245,3.1648824848642048,1.590828683059937,1.2506799655809235,1.6107474581031898,-0.0,43.32472,-1.98649,4.702857142857143,0,0,0,8,0,1.0,1.0,0,1,1,1,1,1.0,1,1,2951,Donostia-San_Sebastian,40,"[""Long term stays allowed"", ""Kitchen"", ""Wifi"", ""Heating"", ""TV"", ""Washer"", ""Essentials""]",2206,248,0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5.062595033026967
7625179,0.4938846749405049,1.129818376655541,0.6773889955335077,6782.407195297464,0.09152654565202041,1.651789103466682,1.2715106265651013,0.46400291721084336,173.57429190234828,0.4508252507036337,0.874692273691441,1530.8735654819666,8992.701885609245,2.123622441957406,-0.0,1.1356809595689341,1.3843319347188718,-0.0,43.31167,-1.9818,4.662857142857143,21,45,58,211,0,1.0,1.0,0,1,1,1,1,0.0,1,1,2893,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Toaster"", ""Long term stays allowed"", ""Coffee maker"", ""Portable fans"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""Elevator"", ""Stainless steel oven"", ""Paid parking garage off premises"", ""Free washer \u2013 In unit"", ""Essentials"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""TV with standard cable"", ""Wine glasses"", ""Cleaning products"", ""Cable TV"", ""Hot water kettle""]",2470,704,0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4.77912349311153
7625981,0.6547448435485791,1.129818376655541,0.7958824214317582,24.828443300358664,0.41509172917790954,0.6008670000350488,1.4561324199074364,0.6940049682186444,7.806140279891436,0.6581799693339544,1.0033729334776098,15.430390167157318,27.20002215934538,3.767002108274782,2.048446480018322,0.5368565201504831,0.5732217703133562,-0.0,43.19384,-2.098,4.957142857142857,21,51,81,81,0,1.0,1.0,1,1,1,1,0,0.0,0,1,2514,Asteasu,40,"[""Dishwasher"", ""Private patio or balcony"", ""Backyard"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""TV"", ""Extra pillows and blankets"", ""Lockbox"", ""Essentials"", ""High chair"", ""Shower gel"", ""Dryer"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Outlet covers"", ""Dishes and silverware"", ""Free parking on premises"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Oven"", ""Smoke alarm""]",2503,191,0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,4.584967478670572
7667777,0.781125547432801,1.2709584668200518,0.855933888329794,6782.407195297464,0.09152654565202041,1.3266160867944257,1.72484579654448,0.7417706905049927,173.57429190234828,0.6981730865178705,1.0742728295203414,1530.8735654819666,8992.701885609245,2.123622441957406,-0.0,1.0072868018093062,1.1788656616121238,-0.0,43.25875,-2.92436,4.507142857142858,0,6,36,93,0,0.83,0.01,0,1,1,1,0,0.0,0,0,2925,Bilbao,40,"[""Long term stays allowed"", ""Kitchen"", ""Wifi"", ""Washer"", ""Essentials""]",2506,1732,0,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,4.290459441148391
7717676,0.7340398964511711,1.2709584668200518,0.7031736913080501,5818.164429998718,0.2703537679226663,1.8043183007093333,1.6031572224224366,0.5980472080693966,22.618233407683924,0.4508252507036337,1.0431952446872539,1351.274409823946,7673.160905063622,3.196492375736115,-0.0,1.2021225269884905,1.4920911530722725,0.5816004088197608,43.28096,-2.16722,4.942857142857143,13,42,62,168,0,1.0,0.97,1,1,1,1,1,0.0,1,1,2509,Zarautz,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Wifi"", ""Heating"", ""Crib"", ""Elevator"", ""Essentials"", ""High chair"", ""Dryer"", ""Refrigerator"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Microwave"", ""Oven"", ""TV with standard cable"", ""Cable TV""]",2411,641,0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5.099866427824199
7729700,0.4938846749405049,0.6245833744606711,0.6865130893457017,6782.407195297464,0.819902457129903,-0.0,1.025667945326166,0.5980472080693966,173.57429190234828,0.5738649145020945,0.874692273691441,1530.8735654819666,8992.701885609245,5.08219908155249,2.9316856791566734,0.8513395537843507,-0.0,0.5816004088197608,43.31302,-1.98674,4.891428571428572,9,23,39,79,1,1.0,1.0,1,1,1,1,1,1.0,1,1,2523,Donostia-San_Sebastian,18,"[""Shower gel"", ""Hot water"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Hair dryer"", ""Breakfast"", ""Backyard"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Hangers"", ""Essentials"", ""Paid parking off premises""]",2505,96,0,1.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,3.8066624897703196
7738543,0.6547448435485791,1.129818376655541,0.7374333818209302,27.054871873218705,0.16162401606325752,0.6008670000350488,1.6031572224224366,0.6594470503603124,8.222460008072963,0.6283040521158435,0.874692273691441,16.579980603288625,29.71880554357934,2.3910471150955543,-0.0,0.7408094836742048,0.8178094217252667,-0.0,43.32305,-1.98789,4.985714285714286,26,56,86,86,0,0.0,0.0,0,1,1,1,0,0.0,1,0,2605,Donostia-San_Sebastian,40,"[""Cooking basics"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Coffee maker"", ""Bathtub"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Beachfront"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Room-darkening shades"", ""Oven""]",1817,1021,0,2.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5.703782474656201
7741937,0.4938846749405049,0.6245833744606711,0.6950922622716639,6782.407195297464,0.8227796475464061,-0.0,1.025667945326166,0.5980472080693966,173.57429190234828,0.5738649145020945,0.874692273691441,1530.8735654819666,8992.701885609245,5.0888241173010815,2.8307208920931055,0.8513395537843507,-0.0,0.5816004088197608,43.31165,-1.98621,4.882857142857143,8,18,38,88,1,1.0,1.0,1,1,1,1,1,1.0,1,1,2523,Donostia-San_Sebastian,15,"[""Host greets you"", ""Patio or balcony"", ""Indoor fireplace"", ""Hot water"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Hair dryer"", ""Breakfast"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Hangers"", ""Essentials"", ""Paid parking off premises""]",2497,106,0,1.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,3.8501476017100584
7753952,0.4938846749405049,0.933042961232947,0.7541100562513005,6782.407195297464,0.7733519615020914,0.6008670000350488,1.025667945326166,0.5980472080693966,173.57429190234828,0.5738649145020945,1.0431952446872539,1530.8735654819666,8992.701885609245,4.90458713089072,2.048446480018322,0.5368565201504831,0.5732217703133562,-0.0,43.32029,-1.96987,4.695714285714287,0,0,0,273,0,1.0,1.0,0,1,1,1,0,1.0,1,1,2506,Donostia-San_Sebastian,40,"[""Long term stays allowed"", ""Coffee maker"", ""Paid parking on premises"", ""Hair dryer"", ""Microwave"", ""Kitchen"", ""Refrigerator"", ""First aid kit"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Room-darkening shades"", ""Dishes and silverware"", ""Cooking basics"", ""TV"", ""Washer"", ""Iron"", ""Hangers"", ""Essentials""]",2476,290,0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4.718498871295094
7787836,0.7340398964511711,1.2709584668200518,0.7812511160010353,6782.407195297464,0.7704718518198915,1.8043183007093333,1.6031572224224366,0.5980472080693966,173.57429190234828,0.4508252507036337,1.0033729334776098,1530.8735654819666,8992.701885609245,4.900444906966304,3.1824355336027756,1.0355593121954778,1.1788656616121238,0.4301779447720716,43.25702,-2.92323,4.835714285714286,7,19,45,303,5,1.0,1.0,1,1,1,1,1,0.0,0,0,1488,Bilbao,40,"[""Dishwasher"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Cooking basics"", ""Clothing storage"", ""Iron"", ""Baby bath"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Coffee maker"", ""Bathtub"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Essentials"", ""High chair"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Conditioner"", ""Dining table"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Paid parking lot off premises"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Oven"", ""Smoke alarm""]",2492,82,0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.976733742420574
7841111,0.7340398964511711,1.2709584668200518,0.7374333818209302,6782.407195297464,0.6610140464062259,0.6008670000350488,1.6031572224224366,0.6594470503603124,13.729586146404229,0.6283040521158435,0.874692273691441,1530.8735654819666,8992.701885609245,4.529151149570362,2.775882690715815,0.5368565201504831,0.5732217703133562,-0.0,43.32957,-3.01008,4.925714285714285,9,36,55,221,2,1.0,1.0,1,1,1,1,0,0.0,1,1,2502,Getxo,40,"[""Drying rack for clothing"", ""Freezer"", ""Cooking basics"", ""Central heating"", ""Iron"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Host greets you"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Elevator"", ""TV"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Free washer \u2013 In unit"", ""Essentials"", ""High chair"", ""Free street parking"", ""First aid kit"", ""Dishes and silverware"", ""Dining table"", ""Stove"", ""Hangers"", ""Hot water"", ""Zanussi refrigerator"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Sanex o similar body soap"", ""Single level home"", ""Hot water kettle""]",2461,84,0,2.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,4.990432586778736
7847411,0.781125547432801,1.6526810312833495,0.49519263724451645,6774.6247762010435,0.5542350730368011,1.0491805907269844,2.068265804437611,0.46400291721084336,173.46852691741032,0.4508252507036337,0.5449133840335133,1529.4439866209905,8982.024319019367,4.198292322920973,2.6556416229402964,0.8513395537843507,0.9602484027670294,-0.0,43.32813,-1.93275,4.418571428571429,10,28,45,275,1,1.0,0.94,0,1,1,1,0,0.0,0,0,2500,Pasaia,37,"[""Backyard"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Free parking on premises"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""BBQ grill"", ""Oven""]",2466,104,0,2.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5.420534999272286
8100527,0.4938846749405049,0.933042961232947,0.7541100562513005,6782.407195297464,0.7210462113907817,0.6008670000350488,1.2715106265651013,0.6594470503603124,173.57429190234828,0.6283040521158435,1.0033729334776098,1530.8735654819666,8992.701885609245,4.714921124060352,2.4407319150773645,0.5368565201504831,0.5732217703133562,-0.0,43.31769,-1.98517,4.975714285714285,29,59,74,222,0,1.0,1.0,1,1,1,1,1,0.0,1,1,2485,Donostia-San_Sebastian,40,"[""Pets allowed"", ""Iron"", ""Air conditioning"", ""Coffee maker"", ""Bedroom comforts"", ""Wifi"", ""Heating"", ""Crib"", ""TV"", ""Beach essentials"", ""Bathroom essentials"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Full kitchen"", ""Fire extinguisher"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Smoke alarm""]",2440,215,0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5.916202062607435
8110224,0.6547448435485791,0.933042961232947,0.49519263724451645,10.590583338714685,0.14691252973962493,0.6008670000350488,1.2715106265651013,0.46400291721084336,4.57862009098733,0.4508252507036337,0.5449133840335133,7.510519144169097,11.311660117619285,2.533358773825833,-0.0,0.5368565201504831,0.5732217703133562,-0.0,43.35581,-3.00374,4.592857142857143,2,2,2,244,0,0.5,0.5,0,1,1,1,0,0.0,1,0,2853,Getxo,40,"[""Host greets you"", ""Shower gel"", ""Hot water"", ""Bed linens"", ""Dishwasher"", ""Hair dryer"", ""Microwave"", ""Free street parking"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Free parking on premises"", ""Heating"", ""Elevator"", ""Cooking basics"", ""TV"", ""Washer"", ""Iron"", ""Stove"", ""Essentials""]",2328,957,0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4.31748811353631
8113427,0.7340398964511711,1.129818376655541,0.7374333818209302,6782.407195297464,0.4718310972742711,0.6008670000350488,1.6031572224224366,0.6594470503603124,173.57429190234828,0.6283040521158435,0.874692273691441,1530.8735654819666,8992.701885609245,3.940637114031566,2.264621688078161,0.5368565201504831,0.5732217703133562,-0.0,42.87892,-3.17218,4.918571428571428,23,53,72,295,0,1.0,1.0,1,1,1,1,1,0.0,0,1,2484,Valdegovia,50,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Heating"", ""TV"", ""Essentials"", ""High chair"", ""Dishes and silverware"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer""]",2461,191,0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4.204692619390966
8143308,0.4938846749405049,0.6245833744606711,0.6572856151660491,10.590583338714685,0.5757061814357213,0.6008670000350488,1.025667945326166,0.5980472080693966,4.57862009098733,0.5738649145020945,0.7575401348133471,7.510519144169097,11.311660117619285,4.263309244466999,1.0899199596694749,0.5368565201504831,-0.0,0.4301779447720716,43.32315,-1.96869,4.847142857142857,27,57,87,362,0,1.0,0.25,0,1,1,1,0,1.0,1,0,2482,Donostia-San_Sebastian,13,"[""Iron"", ""Bed linens"", ""Host greets you"", ""Shampoo"", ""Coffee maker"", ""Paid parking on premises"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Paid parking off premises"", ""Breakfast"", ""Carbon monoxide alarm"", ""Oven"", ""Smoke alarm""]",2460,215,0,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4.787491742782046
8158551,0.4938846749405049,0.6245833744606711,0.6572856151660491,6782.407195297464,0.5389561661927672,0.6008670000350488,1.025667945326166,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,4.039394584529174,-0.0,0.5368565201504831,-0.0,0.4301779447720716,43.35591,-3.01488,4.935714285714285,0,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,3257,Getxo,13,"[""Cooking basics"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""Essentials"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Breakfast"", ""Oven""]",2169,838,0,1.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4.007333185232471
8176169,0.6547448435485791,1.379336033340674,0.6572856151660491,6782.407195297464,0.41509172917790954,0.8788930406307857,1.6031572224224366,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,3.339343106255722,2.5892686854606595,0.5368565201504831,0.5732217703133562,-0.0,43.40626,-2.70041,4.875714285714285,9,33,63,83,0,1.0,0.88,1,1,1,1,0,0.0,1,0,2480,Mundaka,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Kitchen"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Beach essentials"", ""Essentials"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Hangers"", ""Beachfront"", ""Hot water"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Microwave"", ""Oven""]",1560,111,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.795790545596741
8186982,0.6547448435485791,0.933042961232947,0.7180063392130737,6782.407195297464,0.6492539994148308,1.0491805907269844,1.4561324199074364,0.5980472080693966,173.57429190234828,0.4508252507036337,0.9501564745392905,1530.8735654819666,8992.701885609245,4.2722004225200285,2.1626384178275893,0.9216812594201299,1.0558031872741866,-0.0,43.32183,-1.98594,4.912857142857143,26,56,80,265,2,1.0,0.99,1,1,1,1,0,1.0,1,1,2487,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Nespresso machine"", ""Freezer"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Toaster"", ""Window AC unit"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""Paid parking garage off premises"", ""Beach essentials"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Essentials"", ""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Private entrance"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Stove"", ""Portable air conditioning"", ""20\"" HDTV with standard cable"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Carbon monoxide alarm"", ""Body soap"", ""Wine glasses"", ""Cleaning products"", ""Cable TV"", ""Smoke alarm""]",1916,81,0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4.890349128221754
8279617,0.6547448435485791,1.129818376655541,0.8288276426205353,184.50834674242216,0.7965437034463072,0.6008670000350488,1.2715106265651013,0.5980472080693966,22.618233407683924,0.5738649145020945,1.1861947286425152,46.175614730162955,310.5651694005516,4.979559838678742,3.0228868360964034,0.5368565201504831,0.5732217703133562,-0.0,43.32326,-1.97113,4.968571428571429,9,17,29,185,1,1.0,0.87,1,1,1,1,0,0.0,1,0,2474,Donostia-San_Sebastian,40,"[""Cooking basics"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Essentials"", ""High chair"", ""Dryer"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Stove"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Hot water"", ""Microwave"", ""Room-darkening shades""]",2456,88,0,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4.74493212836325
8280115,0.781125547432801,1.5385106631949803,0.9422599314836596,395.51817881534043,0.16880898360410185,1.4721191094978434,2.068265804437611,0.7910523940552874,37.77267785183527,0.7365071293045127,1.2681565832676012,151.11128001850932,475.17361090784004,2.5968315563610824,1.0899199596694749,1.0581909332647994,1.2215602056082702,0.4301779447720716,43.31478,-1.98709,4.807142857142857,28,47,70,339,0,1.0,0.97,0,1,0,1,0,0.0,1,0,3811,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Cooking basics"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Kitchen"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Essentials"", ""High chair"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Single level home"", ""Hot water"", ""Waterfront"", ""Microwave"", ""Oven"", ""Paid parking off premises""]",2203,289,0,2.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,5.3471075307174685
8296851,0.6547448435485791,1.2709584668200518,0.7639741027840433,6782.407195297464,0.4718310972742711,1.9911160473027438,1.4561324199074364,0.6594470503603124,173.57429190234828,0.5738649145020945,1.0033729334776098,1530.8735654819666,8992.701885609245,3.940637114031566,2.264621688078161,1.2506799655809235,1.6107474581031898,-0.0,43.32289,-1.9812,4.815714285714286,16,42,55,208,0,1.0,1.0,0,1,1,1,1,1.0,1,1,2951,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Essentials"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Oven""]",2454,168,0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5.6240175061873385
8459290,0.4938846749405049,0.933042961232947,0.49519263724451645,6782.407195297464,0.06573704649172464,0.6008670000350488,1.2715106265651013,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,1.742610673405747,-0.0,0.5368565201504831,-0.0,0.4301779447720716,42.8439,-2.66986,4.5,30,60,87,87,0,0.33,0.11,0,1,1,1,0,1.0,0,1,2464,Vitoria-Gasteiz,15,"[""Fire extinguisher"", ""Long term stays allowed"", ""Shampoo"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Essentials""]",2270,957,0,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.477336814478207
8599858,0.4938846749405049,1.2709584668200518,0.49519263724451645,6782.407195297464,0.6141258774670167,0.8788930406307857,1.72484579654448,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,4.298323089126139,2.8307208920931055,0.7408094836742048,-0.0,0.5369843640449955,43.32525,-1.92232,4.595714285714286,0,0,1,121,0,0.89,0.83,1,1,0,1,0,0.0,0,0,2454,Pasaia,41,"[""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Breakfast"", ""Luggage dropoff allowed"", ""First aid kit"", ""Essentials"", ""Smoke alarm""]",2232,290,0,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,4.787491742782046
8626234,0.4938846749405049,1.2709584668200518,0.49519263724451645,6782.407195297464,0.0477855490440943,1.0491805907269844,1.4561324199074364,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,1.5697079706461952,0.6896802408670537,0.8513395537843507,-0.0,0.5816004088197608,42.84206,-2.67226,4.6657142857142855,30,60,87,87,0,0.82,0.33,0,1,1,1,0,1.0,0,1,2453,Vitoria-Gasteiz,17,"[""Fire extinguisher"", ""Long term stays allowed"", ""Shampoo"", ""First aid kit"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Essentials""]",2426,300,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4.672828834461906
