id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39221031,UDABERRI,6598471,People Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31845,-1.98176,Entire home/apt,279,2,14,2021-06-13,0.48,18,294,4,ESS02673
39221424,Confort y Diseño con Vistas al Casco Viejo,300961027,Bio Home,Vizcaya,Bilbao,43.25476,-2.92636,Entire home/apt,131,4,65,2022-03-26,2.19,2,320,25,EBI01134
39245053,Easo | The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31383,-1.98297,Entire home/apt,228,1,14,2021-12-07,0.51,76,179,6,ESS02509
39251053,"Lu23, a un paso de lo que buscas...",301308876,Eva,Vizcaya,Bilbao,43.29174,-2.97021,Entire home/apt,80,2,64,2022-03-27,2.15,1,55,40,EBI01288
39267191,"BEKOABADENE, a 10 min. de San Juan de Gaztelugatxe",301460368,Ana,Vizcaya,MeÃ±aka,43.36428,-2.80355,Entire home/apt,350,2,0,,,1,268,0,
39317261,Apart.reformado en zona muy tranquila y ajardinada,301877720,Eva,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32008,-1.95592,Entire home/apt,120,1,26,2022-02-13,0.89,1,176,24,
39317556,*NEW* RENOVATED APARTMENT BILBAO CENTRE EBI01283,138952279,Begona,Vizcaya,Bilbao,43.2575,-2.94193,Entire home/apt,103,2,27,2022-03-19,0.92,1,95,15,EBI01283
39325050,Tratamiento de OZONO⭐️WIFI⭐ Desayuno⭐️ Casco Viejo,288052110,Verónica,Vizcaya,Bilbao,43.24928,-2.91839,Entire home/apt,60,1,135,2022-03-21,4.54,2,302,83,
39335613,INDAUTXU VII apartment by Aston Rentals,351813655,Aston,Vizcaya,Bilbao,43.25869,-2.94756,Entire home/apt,94,3,13,2021-08-24,0.44,8,353,3,EBI01186
39336310,Habitación tranquila y luminosa en el centro,295998955,Argiñe,Vizcaya,Bilbao,43.25813,-2.94428,Private room,30,2,3,2020-04-03,0.10,3,354,0,
39338508,Barakaldo bien comunicado zona tranquila .,301830850,Juan Manuel,Vizcaya,Barakaldo,43.30091,-2.98664,Private room,40,2,0,,,1,88,0,
39346960,LUMINOSO CON VISTAS  A LA RÍA DE BILBAO,190724633,Jen,Vizcaya,Bilbao,43.26563,-2.95589,Private room,120,1,8,2022-01-07,0.31,7,346,7,LBI00403
39376369,Double Room.Pensión Boutique junto a catedral,115372864,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31707,-1.98308,Private room,86,2,19,2022-03-16,0.74,6,252,14,I1669
39377140,Superior Room.Pensión Boutique junto a la catedral,115372864,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31697,-1.98396,Private room,88,2,10,2022-03-23,0.35,6,228,7,I1669
39377667,Deluxe Room. Pensión Boutique junto catedral,115372864,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31614,-1.98325,Private room,88,2,5,2021-02-21,0.18,6,242,0,I1669
39378051,Economic Double Room. Pensión Boutique en catedral,115372864,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31758,-1.98262,Private room,83,2,19,2022-03-10,0.71,6,308,10,I1669
39404289,Hab. Doble en Casa Urkulu Landetxea,46605884,Monica,GuipÃºzcoa,Aretxabaleta,43.0294,-2.49142,Private room,105,1,0,,,7,206,0,XSS00106
39404428,Malaui,46605884,Monica,GuipÃºzcoa,Aretxabaleta,43.02909,-2.49097,Private room,113,1,0,,,7,213,0,XSS00106
39404544,Vintage,46605884,Monica,GuipÃºzcoa,Aretxabaleta,43.0291,-2.49105,Private room,117,1,1,2022-03-17,1,7,213,1,XSS00106
39404718,Pigalle,46605884,Monica,GuipÃºzcoa,Aretxabaleta,43.03062,-2.49077,Private room,122,1,0,,,7,208,0,XSS00106
39404804,Verdi,46605884,Monica,GuipÃºzcoa,Aretxabaleta,43.02966,-2.49052,Private room,119,1,0,,,7,211,0,XSS00106
39404864,Goxo,46605884,Monica,GuipÃºzcoa,Aretxabaleta,43.03069,-2.49112,Private room,97,1,0,,,7,215,0,XSS00106
39431408,Always Easy | Pio Baroja,5254782,Always Easy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30944,-1.99438,Entire home/apt,291,1,2,2021-08-07,0.24,25,130,2,ESS01344
39457546,HABITACIÓN PARA PAREJA EN PISO REFORMADO URÍBARRI,62205707,Mercedes Medina,Vizcaya,Bilbao,43.26876,-2.91883,Private room,15,30,0,,,75,334,0,PARA ESTANCIAS DE 1 MES O SUPERIORES NO ES NECESARIA LICENCIA TURISTICA
39461039,Loft 1a línea puerto deportivo y vistas  EBI1286,104868374,Oiana,Vizcaya,Bermeo,43.42002,-2.72109,Entire home/apt,70,2,50,2022-03-01,1.70,2,234,28,
39479548,"LoftXXL aeropuerto,casa olentzero,gaztelugatxe!!",222663605,Ianire,Vizcaya,Mungai,43.36312,-2.85057,Private room,64,2,12,2021-08-19,0.41,2,0,5,
